"","tf","cell_type","avg","std"
"803","FOXK2","Gamma Delta T cells",-1.98879303767765,1.0060162308623
"804","FOXK2","MAIT cells",-2.60432256330072,0.871277473504937
"805","FOXL2","CD8+ CD73+ regulatory T cells",0.203304902440223,0.879051690224143
"806","FOXL2","CD8+ central memory T cells",0.201663879158465,0.885572759442249
"807","FOXL2","CD8+ cycling effector T cells",-0.327227961884447,0.851448587671277
"808","FOXL2","CD8+ effector memory T cells 1",0.200163297792885,0.880198047686489
"809","FOXL2","CD8+ effector memory T cells 2",-0.0937369783464977,0.82054223485413
"810","FOXL2","CD8+ exhausted T cells",-1.05739415715696,0.631110902113326
"811","FOXL2","CD8+ naive T cells",-0.0136758676080291,0.797727948190242
"812","FOXL2","CD8+ NK-like early effector T cells",0.0786599624423639,0.84935959692287
"813","FOXL2","CD8+ NK-like TEMRA cells",0.0256226158824511,0.771514204702348
"814","FOXL2","CD8+ TEMRA cells",-0.00935750528965439,0.805572787763039
"815","FOXL2","Gamma Delta T cells",-0.0983317177716348,0.763050070696113
"816","FOXL2","MAIT cells",0.281585725176603,0.872088089070384
"817","FOXM1","CD8+ CD73+ regulatory T cells",-0.569867248821396,0.885808805184139
"818","FOXM1","CD8+ central memory T cells",-0.33914649478786,0.925813664241571
"819","FOXM1","CD8+ cycling effector T cells",0.322298454504201,1.67194126064153
"820","FOXM1","CD8+ effector memory T cells 1",-0.702535059107654,0.884867558070518
"821","FOXM1","CD8+ effector memory T cells 2",-0.650056724276883,0.923415810119262
"822","FOXM1","CD8+ exhausted T cells",-0.828451074119271,0.897251851354382
"823","FOXM1","CD8+ naive T cells",-0.58713120433453,0.829718664183292
"824","FOXM1","CD8+ NK-like early effector T cells",-0.538982101130087,0.824488503486356
"825","FOXM1","CD8+ NK-like TEMRA cells",-0.865516744358357,0.791473791582889
"826","FOXM1","CD8+ TEMRA cells",-0.749838390971864,0.841700719732038
"827","FOXM1","Gamma Delta T cells",-0.952263241651466,0.786771823294226
"828","FOXM1","MAIT cells",-0.463135886402483,0.838259001706757
"829","FOXO1","CD8+ CD73+ regulatory T cells",-0.497746896675892,0.85007833663775
"830","FOXO1","CD8+ central memory T cells",0.0158310907462575,0.965533013589147
"831","FOXO1","CD8+ cycling effector T cells",-0.157045381868658,1.00278194519467
"832","FOXO1","CD8+ effector memory T cells 1",-0.279541698107441,0.974452787270645
"833","FOXO1","CD8+ effector memory T cells 2",-0.0182575150579009,1.05408262562517
"834","FOXO1","CD8+ exhausted T cells",1.04479081587273,1.08696975941191
"835","FOXO1","CD8+ naive T cells",0.0572678446112733,0.846632115992393
"836","FOXO1","CD8+ NK-like early effector T cells",-0.165685116751082,0.986836942450323
"837","FOXO1","CD8+ NK-like TEMRA cells",-0.511473610925876,1.01287365182055
"838","FOXO1","CD8+ TEMRA cells",-0.545692692843177,0.940265322843416
"839","FOXO1","Gamma Delta T cells",0.0125089017165453,0.908250464445482
"840","FOXO1","MAIT cells",-0.359378744981042,0.977028734772755
"841","FOXO3","CD8+ CD73+ regulatory T cells",-1.67429490313063,1.00269564551442
"842","FOXO3","CD8+ central memory T cells",-1.54954949363196,1.06661364912987
"843","FOXO3","CD8+ cycling effector T cells",-2.06392136573771,1.06668695294592
"844","FOXO3","CD8+ effector memory T cells 1",-1.51452479876449,0.996848000010399
"845","FOXO3","CD8+ effector memory T cells 2",-1.58117601238533,1.06583374457162
"846","FOXO3","CD8+ exhausted T cells",-0.865658992773153,1.28514684967344
"847","FOXO3","CD8+ naive T cells",-1.77818711182736,1.03249957600488
"848","FOXO3","CD8+ NK-like early effector T cells",-1.34399259046898,1.12836125978947
"849","FOXO3","CD8+ NK-like TEMRA cells",-1.60247597933349,0.995546107300947
"850","FOXO3","CD8+ TEMRA cells",-1.68893197253369,0.954051753623238
"851","FOXO3","Gamma Delta T cells",-1.49980658623131,0.959035400117322
"852","FOXO3","MAIT cells",-1.43238308503646,1.02663583112887
"853","FOXO4","CD8+ CD73+ regulatory T cells",-1.03355593529013,1.00500035454672
"854","FOXO4","CD8+ central memory T cells",-1.04107389262064,1.21573414080085
"855","FOXO4","CD8+ cycling effector T cells",-0.803660457773324,1.21278657916512
"856","FOXO4","CD8+ effector memory T cells 1",-1.02509147670741,1.18488435251462
"857","FOXO4","CD8+ effector memory T cells 2",-0.820611834496409,1.21794566564842
"858","FOXO4","CD8+ exhausted T cells",-0.606323223056911,1.17895132124652
"859","FOXO4","CD8+ naive T cells",-1.31356193128565,1.08530852258864
"860","FOXO4","CD8+ NK-like early effector T cells",-0.884830974638017,1.33346022796215
"861","FOXO4","CD8+ NK-like TEMRA cells",-1.22103770274073,1.15170482259224
"862","FOXO4","CD8+ TEMRA cells",-1.13830226244378,1.15950991392422
"863","FOXO4","Gamma Delta T cells",-1.36820140105659,1.19543166938185
"864","FOXO4","MAIT cells",-0.745497028468936,1.26524876584822
"865","FOXP1","CD8+ CD73+ regulatory T cells",4.14698366434014,1.06517181696268
"866","FOXP1","CD8+ central memory T cells",3.86809771306168,1.11365728605608
"867","FOXP1","CD8+ cycling effector T cells",4.30162190145367,1.25932399527907
"868","FOXP1","CD8+ effector memory T cells 1",3.61869099574742,1.17899380075011
"869","FOXP1","CD8+ effector memory T cells 2",3.34758540777014,1.27099054771593
"870","FOXP1","CD8+ exhausted T cells",2.31847923010422,1.35934679455961
"871","FOXP1","CD8+ naive T cells",4.17856206016467,1.07143788092143
"872","FOXP1","CD8+ NK-like early effector T cells",3.77063733134823,1.17867337952722
"873","FOXP1","CD8+ NK-like TEMRA cells",3.73877459847084,1.1509990775121
"874","FOXP1","CD8+ TEMRA cells",3.90154506154321,1.16385501792399
"875","FOXP1","Gamma Delta T cells",3.68823562879605,1.06090822178639
"876","FOXP1","MAIT cells",3.91373408141639,1.13054617535941
"877","FOXP2","CD8+ CD73+ regulatory T cells",0.832947537602482,0.917290778704941
"878","FOXP2","CD8+ central memory T cells",0.711217672462768,0.902368756977564
"879","FOXP2","CD8+ cycling effector T cells",0.824143568835515,0.854307696953072
"880","FOXP2","CD8+ effector memory T cells 1",0.56477731757228,0.883202866423695
"881","FOXP2","CD8+ effector memory T cells 2",0.44924624389965,0.917539187865788
"882","FOXP2","CD8+ exhausted T cells",0.73919095468514,0.654262424480804
"883","FOXP2","CD8+ naive T cells",0.744156463114978,0.831953126794426
"884","FOXP2","CD8+ NK-like early effector T cells",0.747514447697373,0.952596534419301
"885","FOXP2","CD8+ NK-like TEMRA cells",0.686794028451566,0.851990943059055
"886","FOXP2","CD8+ TEMRA cells",0.665055576102056,0.888032585518271
"887","FOXP2","Gamma Delta T cells",0.748896402532483,0.798239324317673
"888","FOXP2","MAIT cells",0.701242418014652,0.854711221431941
"889","GABPA","CD8+ CD73+ regulatory T cells",-3.98595429382355,1.18484788593649
"890","GABPA","CD8+ central memory T cells",-3.71388343108743,1.13257721511033
"891","GABPA","CD8+ cycling effector T cells",-3.20109261241338,1.20658030968739
"892","GABPA","CD8+ effector memory T cells 1",-3.38009541057267,1.15741940041401
"893","GABPA","CD8+ effector memory T cells 2",-2.87972408504178,1.21422782015181
"894","GABPA","CD8+ exhausted T cells",-2.13872240672212,1.27082623616547
"895","GABPA","CD8+ naive T cells",-4.04827706230227,1.07124588212158
"896","GABPA","CD8+ NK-like early effector T cells",-3.63534759623043,1.09468210969073
"897","GABPA","CD8+ NK-like TEMRA cells",-3.29977013767153,1.14824999104489
"898","GABPA","CD8+ TEMRA cells",-3.33260044561942,1.14496170526317
"899","GABPA","Gamma Delta T cells",-3.13169169879821,1.00717450138336
"900","GABPA","MAIT cells",-3.67695654383731,1.1797829680795
"901","GATA1","CD8+ CD73+ regulatory T cells",0.100909499159061,0.538524792254213
"902","GATA1","CD8+ central memory T cells",0.172726724459457,0.66732035542462
"903","GATA1","CD8+ cycling effector T cells",0.242051912716775,0.673155983042898
"904","GATA1","CD8+ effector memory T cells 1",0.119343655266929,0.646511672165313
"905","GATA1","CD8+ effector memory T cells 2",0.142484596390748,0.688618928925922
"906","GATA1","CD8+ exhausted T cells",0.173215683652202,0.723194610446478
"907","GATA1","CD8+ naive T cells",0.158137922048315,0.675324905034757
"908","GATA1","CD8+ NK-like early effector T cells",0.229098300630184,0.749599467148232
"909","GATA1","CD8+ NK-like TEMRA cells",0.143566058465239,0.674925599653415
"910","GATA1","CD8+ TEMRA cells",0.195136346424057,0.644009865243279
"911","GATA1","Gamma Delta T cells",0.234935412871328,0.626732251128499
"912","GATA1","MAIT cells",0.0972869132384667,0.60229740338956
"913","GATA2","CD8+ CD73+ regulatory T cells",0.105924320521333,1.04031502535754
"914","GATA2","CD8+ central memory T cells",0.199689339863556,0.918727377926735
"915","GATA2","CD8+ cycling effector T cells",0.281750104212484,0.991423270968094
"916","GATA2","CD8+ effector memory T cells 1",0.330464569385329,0.874960898558351
"917","GATA2","CD8+ effector memory T cells 2",0.346311762887369,0.871559794863455
"918","GATA2","CD8+ exhausted T cells",0.0787420030357844,0.814378084524366
"919","GATA2","CD8+ naive T cells",-0.119605676715956,0.893709941398172
"920","GATA2","CD8+ NK-like early effector T cells",0.279139405464859,0.874957940127474
"921","GATA2","CD8+ NK-like TEMRA cells",0.158717095910226,0.910582101132314
"922","GATA2","CD8+ TEMRA cells",0.187613409145184,0.817283578496716
"923","GATA2","Gamma Delta T cells",0.140101474901295,0.976183823780654
"924","GATA2","MAIT cells",0.424807555708552,0.87318981130011
"925","GATA3","CD8+ CD73+ regulatory T cells",-1.26921809825911,0.9459712899144
"926","GATA3","CD8+ central memory T cells",-1.33924865460336,0.992339994178263
"927","GATA3","CD8+ cycling effector T cells",-1.48827214078823,0.794978345004795
"928","GATA3","CD8+ effector memory T cells 1",-1.14890430631112,0.95037213567492
"929","GATA3","CD8+ effector memory T cells 2",-1.08495735098959,0.989524301675797
"930","GATA3","CD8+ exhausted T cells",-1.35460125468692,0.853948940612315
"931","GATA3","CD8+ naive T cells",-1.31068086251716,0.86321060200395
"932","GATA3","CD8+ NK-like early effector T cells",-1.19473856607129,0.946854808252077
"933","GATA3","CD8+ NK-like TEMRA cells",-1.1658495237627,0.920668533982719
"934","GATA3","CD8+ TEMRA cells",-1.02764553646014,0.896629686543552
"935","GATA3","Gamma Delta T cells",-1.95900918200321,1.00294356351749
"936","GATA3","MAIT cells",-1.15437010752,1.06946166212855
"937","GATA4","CD8+ CD73+ regulatory T cells",0.285799923467498,0.378521473685796
"938","GATA4","CD8+ central memory T cells",0.323631415524814,0.482322048511883
"939","GATA4","CD8+ cycling effector T cells",0.425350357361976,0.604231721085769
"940","GATA4","CD8+ effector memory T cells 1",0.390475721556935,0.536279161100377
"941","GATA4","CD8+ effector memory T cells 2",0.490052716738955,0.623888231515944
"942","GATA4","CD8+ exhausted T cells",0.19444085259431,0.608884240902294
"943","GATA4","CD8+ naive T cells",0.340837672029444,0.455062475032327
"944","GATA4","CD8+ NK-like early effector T cells",0.380109039306348,0.556060117387979
"945","GATA4","CD8+ NK-like TEMRA cells",0.35910255763598,0.523695522975678
"946","GATA4","CD8+ TEMRA cells",0.424516590402911,0.546082185641772
"947","GATA4","Gamma Delta T cells",0.36242477854424,0.719214222590952
"948","GATA4","MAIT cells",0.303676532827469,0.43901309598544
"949","GATA6","CD8+ CD73+ regulatory T cells",0.139750720877554,0.78548836896422
"950","GATA6","CD8+ central memory T cells",0.240392050935287,0.851299783261772
"951","GATA6","CD8+ cycling effector T cells",0.328706769627746,0.868424878700513
"952","GATA6","CD8+ effector memory T cells 1",0.638500963909869,0.839469491191981
"953","GATA6","CD8+ effector memory T cells 2",0.673732034397641,0.837374226990215
"954","GATA6","CD8+ exhausted T cells",0.947055340039187,0.978628576259804
"955","GATA6","CD8+ naive T cells",-0.123842990578937,0.779715746407298
"956","GATA6","CD8+ NK-like early effector T cells",0.676922937603032,0.982101930121324
"957","GATA6","CD8+ NK-like TEMRA cells",0.635514793578575,0.745272961142917
"958","GATA6","CD8+ TEMRA cells",0.668760360013932,0.841133883996396
"959","GATA6","Gamma Delta T cells",0.736250751463521,0.828245136494387
"960","GATA6","MAIT cells",0.503659833800215,0.810917199901357
"961","GFI1B","CD8+ CD73+ regulatory T cells",-1.91170208422452,1.04661899994718
"962","GFI1B","CD8+ central memory T cells",-1.70409064351536,1.14669276616211
"963","GFI1B","CD8+ cycling effector T cells",-1.65484425926374,1.24642750708184
"964","GFI1B","CD8+ effector memory T cells 1",-1.66617149441266,1.13371793706847
"965","GFI1B","CD8+ effector memory T cells 2",-1.60592958354022,1.07486284516904
"966","GFI1B","CD8+ exhausted T cells",-0.863380037238526,1.03260132895094
"967","GFI1B","CD8+ naive T cells",-1.78106991779899,1.03002865220808
"968","GFI1B","CD8+ NK-like early effector T cells",-1.73994103664585,1.05729138079527
"969","GFI1B","CD8+ NK-like TEMRA cells",-1.83855208173169,1.1334322828912
"970","GFI1B","CD8+ TEMRA cells",-1.71438066798667,1.11978587027705
"971","GFI1B","Gamma Delta T cells",-1.63219440095293,1.16904219725205
"972","GFI1B","MAIT cells",-1.76457372972743,1.20303029652708
"973","GLI2","CD8+ CD73+ regulatory T cells",0.772496121558288,0.897305774644495
"974","GLI2","CD8+ central memory T cells",0.675813385209548,0.878723651550592
"975","GLI2","CD8+ cycling effector T cells",0.675171686405206,0.788643553204604
"976","GLI2","CD8+ effector memory T cells 1",0.430963406037941,0.834397092760964
"977","GLI2","CD8+ effector memory T cells 2",0.327478435152422,0.829782774757191
"978","GLI2","CD8+ exhausted T cells",0.391726964612416,0.882421339858378
"979","GLI2","CD8+ naive T cells",1.02706577868638,0.834045765777768
"980","GLI2","CD8+ NK-like early effector T cells",0.57033372138321,0.789549575753629
"981","GLI2","CD8+ NK-like TEMRA cells",0.523045662602175,0.824152505131931
"982","GLI2","CD8+ TEMRA cells",0.553488116403828,0.781527398990432
"983","GLI2","Gamma Delta T cells",0.463545722523189,0.668268312357286
"984","GLI2","MAIT cells",0.537740058344049,0.951151664189566
"985","GRHL2","CD8+ CD73+ regulatory T cells",0.206390478372147,0.804326665624535
"986","GRHL2","CD8+ central memory T cells",0.0861273687775667,0.763713947532304
"987","GRHL2","CD8+ cycling effector T cells",-0.330751609504304,0.861531688518548
"988","GRHL2","CD8+ effector memory T cells 1",-0.0379997250585561,0.756794639206203
"989","GRHL2","CD8+ effector memory T cells 2",-0.0997922408813446,0.787360845079955
"990","GRHL2","CD8+ exhausted T cells",0.432068537341541,0.76326294010764
"991","GRHL2","CD8+ naive T cells",0.170001817910144,0.719242601490084
"992","GRHL2","CD8+ NK-like early effector T cells",0.366138262539403,0.69205341284046
"993","GRHL2","CD8+ NK-like TEMRA cells",-0.0267025924621785,0.806415506935892
"994","GRHL2","CD8+ TEMRA cells",-0.0213529259599411,0.726808194896751
"995","GRHL2","Gamma Delta T cells",0.319610750884415,0.762722990353706
"996","GRHL2","MAIT cells",0.0186878516574834,0.809287999782637
"997","HBP1","CD8+ CD73+ regulatory T cells",3.39239352410235,1.25881429971228
"998","HBP1","CD8+ central memory T cells",3.30054452170289,1.307764056163
"999","HBP1","CD8+ cycling effector T cells",3.48024069405527,1.31401632574708
"1000","HBP1","CD8+ effector memory T cells 1",3.37866299082523,1.29165005451487
"1001","HBP1","CD8+ effector memory T cells 2",3.12527314491717,1.36090475447069
"1002","HBP1","CD8+ exhausted T cells",2.60066752690414,1.16136676879735
"1003","HBP1","CD8+ naive T cells",3.71475971970581,1.12340392675219
"1004","HBP1","CD8+ NK-like early effector T cells",3.41291204859355,1.23244178363617
"1005","HBP1","CD8+ NK-like TEMRA cells",3.39378655147948,1.29982179789254
"1006","HBP1","CD8+ TEMRA cells",3.64324680494535,1.183849317578
"1007","HBP1","Gamma Delta T cells",3.52098198298036,1.18924032373161
"1008","HBP1","MAIT cells",3.43152894410482,1.25243036366366
"1009","HHEX","CD8+ CD73+ regulatory T cells",0.821804382751558,0.386438458075368
"1010","HHEX","CD8+ central memory T cells",0.719387844581575,0.619590412781241
"1011","HHEX","CD8+ cycling effector T cells",0.641344620820682,0.796538187808447
"1012","HHEX","CD8+ effector memory T cells 1",0.551497430923286,0.679921826786822
"1013","HHEX","CD8+ effector memory T cells 2",0.583147095164798,0.758015429529174
"1014","HHEX","CD8+ exhausted T cells",0.448818142379693,0.719534068866282
"1015","HHEX","CD8+ naive T cells",0.745247626145421,0.492539294030559
"1016","HHEX","CD8+ NK-like early effector T cells",0.772479106202454,0.513834082189076
"1017","HHEX","CD8+ NK-like TEMRA cells",0.645663328748366,0.577075902981656
"1018","HHEX","CD8+ TEMRA cells",0.615070661163108,0.616459878547495
"1019","HHEX","Gamma Delta T cells",0.45501226540132,0.804134221305695
"1020","HHEX","MAIT cells",0.647508647687084,0.609277668450088
"1021","HIF1A","CD8+ CD73+ regulatory T cells",-1.16635113931142,1.13932128182996
"1022","HIF1A","CD8+ central memory T cells",-0.834077870435637,1.18756789158518
"1023","HIF1A","CD8+ cycling effector T cells",-0.493137653161761,1.1670341670896
"1024","HIF1A","CD8+ effector memory T cells 1",-1.15736747140232,1.13859278881122
"1025","HIF1A","CD8+ effector memory T cells 2",-0.775713564279318,1.23314125268118
"1026","HIF1A","CD8+ exhausted T cells",-0.457909476188282,0.978855438213182
"1027","HIF1A","CD8+ naive T cells",-1.72825817668056,1.06600111667245
"1028","HIF1A","CD8+ NK-like early effector T cells",-0.475904905594127,1.1688426083659
"1029","HIF1A","CD8+ NK-like TEMRA cells",-0.888951082177999,1.14769102296719
"1030","HIF1A","CD8+ TEMRA cells",-0.881572562586392,1.20739170938665
"1031","HIF1A","Gamma Delta T cells",-0.789027307598622,1.12808415569689
"1032","HIF1A","MAIT cells",-0.672127903311622,1.1531686156741
"1033","HINFP","CD8+ CD73+ regulatory T cells",-1.87541314792529,1.05318768693079
"1034","HINFP","CD8+ central memory T cells",-1.55115053001182,1.15414294065938
"1035","HINFP","CD8+ cycling effector T cells",-1.64008325609359,1.11839791181516
"1036","HINFP","CD8+ effector memory T cells 1",-1.49817115532259,1.15546876749464
"1037","HINFP","CD8+ effector memory T cells 2",-1.29093173289313,1.15816777472821
"1038","HINFP","CD8+ exhausted T cells",-0.886902339993053,1.18076011300326
"1039","HINFP","CD8+ naive T cells",-1.81816632108166,1.01555963919739
"1040","HINFP","CD8+ NK-like early effector T cells",-1.38803939843471,1.14665986729416
"1041","HINFP","CD8+ NK-like TEMRA cells",-1.70591869185733,0.947695894839462
"1042","HINFP","CD8+ TEMRA cells",-1.5008239436017,1.1630176509793
"1043","HINFP","Gamma Delta T cells",-1.55133127568806,1.19362783386553
"1044","HINFP","MAIT cells",-1.63492202504616,1.03454350776519
"1045","HMBOX1","CD8+ CD73+ regulatory T cells",2.44268217335408,1.15377573728953
"1046","HMBOX1","CD8+ central memory T cells",2.5268125215235,1.18451703389167
"1047","HMBOX1","CD8+ cycling effector T cells",2.644077799122,1.16383929691613
"1048","HMBOX1","CD8+ effector memory T cells 1",2.56949669743183,1.18947815089562
"1049","HMBOX1","CD8+ effector memory T cells 2",2.42713958326471,1.28203147370534
"1050","HMBOX1","CD8+ exhausted T cells",1.94646284746071,1.2065999176512
"1051","HMBOX1","CD8+ naive T cells",2.24748443063871,1.23327859473896
"1052","HMBOX1","CD8+ NK-like early effector T cells",2.29704493638354,1.0710668223957
"1053","HMBOX1","CD8+ NK-like TEMRA cells",2.81601651613851,1.23255633975302
"1054","HMBOX1","CD8+ TEMRA cells",2.79371683548257,1.15003651763417
"1055","HMBOX1","Gamma Delta T cells",2.53142235889378,0.885586223109022
"1056","HMBOX1","MAIT cells",2.58272848680566,1.32125195846664
"1057","HNF1A","CD8+ CD73+ regulatory T cells",0.541161020428972,0.632152020384115
"1058","HNF1A","CD8+ central memory T cells",0.484125966001879,0.628789550820777
"1059","HNF1A","CD8+ cycling effector T cells",0.520518658687606,0.734978436626926
"1060","HNF1A","CD8+ effector memory T cells 1",0.537991952409713,0.666918190412164
"1061","HNF1A","CD8+ effector memory T cells 2",0.606117410934582,0.775862372109413
"1062","HNF1A","CD8+ exhausted T cells",0.714516696208873,0.890961822288197
"1063","HNF1A","CD8+ naive T cells",0.495568079962052,0.558479117519619
"1064","HNF1A","CD8+ NK-like early effector T cells",0.454451192488763,0.606285843706119
"1065","HNF1A","CD8+ NK-like TEMRA cells",0.501066508588717,0.627786468520359
"1066","HNF1A","CD8+ TEMRA cells",0.587109080754145,0.682155016557297
"1067","HNF1A","Gamma Delta T cells",0.568405928598345,0.728104117971748
"1068","HNF1A","MAIT cells",0.61681871975555,0.752595222561759
"1069","HNF1B","CD8+ CD73+ regulatory T cells",0.505209581720012,0.594109763918198
"1070","HNF1B","CD8+ central memory T cells",0.324605858332573,0.626278308142176
"1071","HNF1B","CD8+ cycling effector T cells",0.345898678673378,0.651557792544636
"1072","HNF1B","CD8+ effector memory T cells 1",0.396541906893873,0.615740229755522
"1073","HNF1B","CD8+ effector memory T cells 2",0.406914238227691,0.629044574713878
"1074","HNF1B","CD8+ exhausted T cells",0.793511310827968,0.69510148435434
"1075","HNF1B","CD8+ naive T cells",0.173052269276756,0.552790647184585
"1076","HNF1B","CD8+ NK-like early effector T cells",0.470868089786539,0.659975918401625
"1077","HNF1B","CD8+ NK-like TEMRA cells",0.355838178981219,0.6212892989132
"1078","HNF1B","CD8+ TEMRA cells",0.466374826421283,0.624362957826255
"1079","HNF1B","Gamma Delta T cells",0.791267307651203,0.797434401807622
"1080","HNF1B","MAIT cells",0.287406518647593,0.586135589240361
"1081","HNF4A","CD8+ CD73+ regulatory T cells",1.03727136372473,0.538627732344997
"1082","HNF4A","CD8+ central memory T cells",0.906615824035113,0.627220371559081
"1083","HNF4A","CD8+ cycling effector T cells",0.626881810062689,0.663039024884512
"1084","HNF4A","CD8+ effector memory T cells 1",0.712998507839495,0.607010808587838
"1085","HNF4A","CD8+ effector memory T cells 2",0.514298333144675,0.63324176923322
"1086","HNF4A","CD8+ exhausted T cells",0.389044637829287,0.633076968175304
"1087","HNF4A","CD8+ naive T cells",1.18175087407396,0.586082589514926
"1088","HNF4A","CD8+ NK-like early effector T cells",0.685618856529309,0.615829543317324
"1089","HNF4A","CD8+ NK-like TEMRA cells",0.576734673645539,0.555467186205958
"1090","HNF4A","CD8+ TEMRA cells",0.651128470176498,0.547901439622073
"1091","HNF4A","Gamma Delta T cells",0.614193520805742,0.54152084983261
"1092","HNF4A","MAIT cells",0.817992431371319,0.602981203400505
"1093","HNF4G","CD8+ CD73+ regulatory T cells",-0.671418788848518,0.72347295711811
"1094","HNF4G","CD8+ central memory T cells",-0.443381148280245,0.800582590856359
"1095","HNF4G","CD8+ cycling effector T cells",-0.0357011286699111,0.920407747852878
"1096","HNF4G","CD8+ effector memory T cells 1",-0.36102839726385,0.729221154943915
"1097","HNF4G","CD8+ effector memory T cells 2",-0.13659712044813,0.812958982696362
"1098","HNF4G","CD8+ exhausted T cells",0.238704821827536,0.888204015666647
"1099","HNF4G","CD8+ naive T cells",-0.717696822183512,0.698803997463722
"1100","HNF4G","CD8+ NK-like early effector T cells",-0.252313541084533,0.739688068076698
"1101","HNF4G","CD8+ NK-like TEMRA cells",-0.245939195339233,0.705935720777206
"1102","HNF4G","CD8+ TEMRA cells",-0.230294007074788,0.742873247436708
"1103","HNF4G","Gamma Delta T cells",-0.188186450693865,0.695254154935202
"1104","HNF4G","MAIT cells",-0.458849420836754,0.676633852456819
"1105","HOXA9","CD8+ CD73+ regulatory T cells",0.0250338908186717,0.92561142366603
"1106","HOXA9","CD8+ central memory T cells",-0.104156655222489,0.885300335470544
"1107","HOXA9","CD8+ cycling effector T cells",-0.390130990641973,0.750945488304934
"1108","HOXA9","CD8+ effector memory T cells 1",-0.365323951913404,0.901878953881948
"1109","HOXA9","CD8+ effector memory T cells 2",-0.246438192521551,0.934325987882912
"1110","HOXA9","CD8+ exhausted T cells",-0.206624921445512,0.912903217228089
"1111","HOXA9","CD8+ naive T cells",-0.139874408301822,0.813648077476021
"1112","HOXA9","CD8+ NK-like early effector T cells",-0.0965955784247393,0.922911499334083
"1113","HOXA9","CD8+ NK-like TEMRA cells",-0.571966047421358,0.898058980531779
"1114","HOXA9","CD8+ TEMRA cells",-0.519573553639068,0.915610887379045
"1115","HOXA9","Gamma Delta T cells",-0.759970149286375,1.00476065018113
"1116","HOXA9","MAIT cells",-0.377071192843691,0.82885163731227
"1117","HOXB13","CD8+ CD73+ regulatory T cells",-0.347401178156562,0.601281450886962
"1118","HOXB13","CD8+ central memory T cells",-0.335111574533273,0.718582340271115
"1119","HOXB13","CD8+ cycling effector T cells",-0.41226095831343,0.695495891781605
"1120","HOXB13","CD8+ effector memory T cells 1",-0.259751196022849,0.706785888641114
"1121","HOXB13","CD8+ effector memory T cells 2",-0.315969214610042,0.749989428303634
"1122","HOXB13","CD8+ exhausted T cells",-0.280348981475472,0.820826706097984
"1123","HOXB13","CD8+ naive T cells",-0.295284539388499,0.690374185474702
"1124","HOXB13","CD8+ NK-like early effector T cells",-0.24299710483939,0.782704137030271
"1125","HOXB13","CD8+ NK-like TEMRA cells",-0.174361854105449,0.792606044653163
"1126","HOXB13","CD8+ TEMRA cells",-0.253603753989043,0.673849294628452
"1127","HOXB13","Gamma Delta T cells",-0.295539660419786,0.613509020686249
"1128","HOXB13","MAIT cells",-0.253879981902248,0.763095673771247
"1129","HSF1","CD8+ CD73+ regulatory T cells",-1.51957405314845,1.10045392907481
"1130","HSF1","CD8+ central memory T cells",-1.34981690045132,1.03371827801834
"1131","HSF1","CD8+ cycling effector T cells",-0.847884984443131,1.09555025599534
"1132","HSF1","CD8+ effector memory T cells 1",-1.23375132498376,1.03008375290001
"1133","HSF1","CD8+ effector memory T cells 2",-0.975220444090979,1.08255613793292
"1134","HSF1","CD8+ exhausted T cells",-0.408303791407201,1.02231198981762
"1135","HSF1","CD8+ naive T cells",-1.39574859018354,1.00537073109347
"1136","HSF1","CD8+ NK-like early effector T cells",-1.20310707287698,1.06913180625291
"1137","HSF1","CD8+ NK-like TEMRA cells",-1.05088428302005,1.10458938665882
"1138","HSF1","CD8+ TEMRA cells",-1.17254518347189,1.02110469104017
"1139","HSF1","Gamma Delta T cells",-0.605941478051652,1.40151085803464
"1140","HSF1","MAIT cells",-1.16930136130213,1.12152366144016
"1141","IKZF1","CD8+ CD73+ regulatory T cells",-3.28329211969458,1.07025752995478
"1142","IKZF1","CD8+ central memory T cells",-2.81496605087618,1.16236470288567
"1143","IKZF1","CD8+ cycling effector T cells",-2.50192489250118,1.35513464702054
"1144","IKZF1","CD8+ effector memory T cells 1",-2.51150501371683,1.22302446114941
"1145","IKZF1","CD8+ effector memory T cells 2",-1.88564737712534,1.41698849112062
"1146","IKZF1","CD8+ exhausted T cells",-1.79681300307694,1.410790704424
"1147","IKZF1","CD8+ naive T cells",-3.42426879694286,1.05626097049375
"1148","IKZF1","CD8+ NK-like early effector T cells",-2.59933695605021,1.10300086158577
"1149","IKZF1","CD8+ NK-like TEMRA cells",-2.45960729570942,1.30805337668866
"1150","IKZF1","CD8+ TEMRA cells",-2.39418167272934,1.24597487498037
"1151","IKZF1","Gamma Delta T cells",-2.19164128005262,1.21094827219102
"1152","IKZF1","MAIT cells",-3.00835164688245,1.10460197471464
"1153","IRF1","CD8+ CD73+ regulatory T cells",-1.33261365174344,0.9712158028039
"1154","IRF1","CD8+ central memory T cells",-1.21750349414481,1.17120529153539
"1155","IRF1","CD8+ cycling effector T cells",-0.563620304388373,1.25720827224519
"1156","IRF1","CD8+ effector memory T cells 1",-0.404041272854027,1.02601417899405
"1157","IRF1","CD8+ effector memory T cells 2",0.210813351873359,1.11778497506687
"1158","IRF1","CD8+ exhausted T cells",-0.534774019809637,1.11284417737998
"1159","IRF1","CD8+ naive T cells",-2.34217821291752,1.04259599888728
